# Constructed from biom file
#OTU ID	Bact89	Bact1z3z2R	Bact5z5z2	Bact3z5z2	Bact183	Bact3z1z2R	Bact1z2z2R	Bact3z4z2	Bact128	Bact3z5z2R	Bact3z3z2	Bact90	Bact197	Bact5z5z2R	Bact127	Bact175zFB	Bact5z1z2	Bact1z5z2	Bact101	Bact5z3z2	Bact3z4z2R	Bact198	Bact1z1z2	Bact180	Bact177	Bact192	Bact5z2z2R	Bact5z1z2R	Bact5z2z2	Bact181	Bact3z3z2R	Bact176	Bact86	Bact194	Bact3z2z2R	Bact5z3z2R	Bact5z4z2	Bact1z3z2	Bact105	Bact5z4z2R	Bact182	Bact196	Bact130	Bact87	Bact184	Bact102	Bact193	Bact103	Bact1z1z2R	Bact126	Bact195	Bact1z4z2	Bact3z1z2	Bact1z5z2R	Bact3z2z2	Bact1z4z2R	Bact190	Bact104	Bact88	Bact179	Bact191	Bact1z2z2	Bact178
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__OPB56;D_4__uncultured bacterium;D_5__uncultured bacterium	7.0	0.0	1.0	0.0	2.0	0.0	0.0	5.0	4.0	1.0	2.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	2.0	1.0	0.0	11.0	0.0	4.0	5.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	6.0	0.0	1.0	0.0	6.0	3.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__OPB56;__;__	0.0	0.0	1.0	4.0	0.0	4.0	0.0	3.0	9.0	0.0	1.0	21.0	0.0	0.0	0.0	1.0	5.0	3.0	8.0	1.0	2.0	0.0	9.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	13.0	0.0	11.0	3.0	2.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	3.0	2.0	5.0	13.0	2.0	3.0	9.0	2.0	4.0	0.0	3.0	2.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__SJA-28;D_4__uncultured bacterium;D_5__uncultured bacterium	2.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	0.0	4.0	0.0	3.0	0.0	4.0	0.0	4.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	10.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	3.0	4.0	0.0	0.0	17.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Chlamydiaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Candidatus Mesochlamydia	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Candidatus Protochlamydia	1.0	5.0	2.0	8.0	0.0	0.0	4.0	25.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	25.0	20.0	0.0	11.0	1.0	0.0	29.0	1.0	0.0	0.0	0.0	4.0	3.0	1.0	2.0	14.0	6.0	1.0	2.0	4.0	14.0	4.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	5.0	2.0	0.0	41.0	11.0	12.0	1.0	7.0	5.0	5.0	0.0	0.0	0.0	2.0	12.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Neochlamydia	7.0	0.0	25.0	39.0	0.0	2.0	2.0	23.0	8.0	2.0	16.0	6.0	0.0	0.0	4.0	2.0	35.0	7.0	0.0	9.0	3.0	0.0	36.0	2.0	0.0	3.0	2.0	14.0	4.0	0.0	10.0	6.0	4.0	0.0	4.0	3.0	36.0	5.0	0.0	1.0	0.0	5.0	2.0	4.0	0.0	0.0	0.0	1.0	8.0	0.0	17.0	13.0	42.0	2.0	21.0	4.0	24.0	7.0	2.0	1.0	11.0	12.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__uncultured	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;__	3.0	3.0	4.0	14.0	0.0	1.0	0.0	19.0	1.0	1.0	28.0	1.0	0.0	0.0	1.0	0.0	11.0	8.0	0.0	9.0	0.0	0.0	5.0	5.0	1.0	1.0	7.0	1.0	3.0	0.0	2.0	15.0	2.0	3.0	0.0	3.0	47.0	27.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	31.0	3.0	14.0	0.0	9.0	0.0	14.0	3.0	5.0	1.0	1.0	1.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Simkaniaceae;D_5__Ga0074140	6.0	2.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	0.0	9.0	2.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Simkaniaceae;D_5__uncultured	19.0	2.0	11.0	10.0	26.0	4.0	0.0	14.0	15.0	11.0	3.0	23.0	28.0	4.0	12.0	16.0	29.0	3.0	31.0	23.0	10.0	9.0	6.0	24.0	20.0	29.0	16.0	50.0	23.0	13.0	5.0	16.0	42.0	17.0	11.0	6.0	37.0	0.0	23.0	16.0	30.0	5.0	9.0	15.0	23.0	20.0	5.0	15.0	4.0	2.0	20.0	4.0	7.0	0.0	0.0	1.0	9.0	46.0	21.0	21.0	8.0	6.0	17.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Simkaniaceae;__	10.0	10.0	5.0	19.0	10.0	7.0	0.0	49.0	2.0	17.0	4.0	9.0	11.0	4.0	17.0	6.0	8.0	10.0	13.0	21.0	26.0	6.0	4.0	1.0	6.0	10.0	12.0	8.0	13.0	2.0	4.0	7.0	10.0	5.0	3.0	16.0	10.0	15.0	11.0	8.0	5.0	12.0	4.0	14.0	3.0	10.0	12.0	18.0	1.0	3.0	6.0	11.0	5.0	11.0	0.0	6.0	10.0	7.0	23.0	13.0	15.0	0.0	6.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;D_5__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;D_5__uncultured Chlamydia sp.	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;D_5__uncultured bacterium	5.0	6.0	4.0	2.0	1.0	2.0	8.0	8.0	7.0	7.0	0.0	11.0	2.0	2.0	12.0	2.0	9.0	0.0	6.0	13.0	7.0	0.0	0.0	2.0	3.0	3.0	8.0	7.0	10.0	2.0	4.0	10.0	6.0	9.0	4.0	6.0	10.0	4.0	0.0	9.0	22.0	1.0	3.0	25.0	5.0	7.0	0.0	8.0	0.0	2.0	9.0	7.0	0.0	2.0	0.0	2.0	6.0	3.0	7.0	7.0	2.0	0.0	11.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;__	0.0	1.0	9.0	4.0	10.0	0.0	0.0	2.0	1.0	1.0	7.0	9.0	1.0	0.0	2.0	0.0	5.0	4.0	3.0	2.0	1.0	2.0	3.0	8.0	0.0	4.0	2.0	1.0	2.0	1.0	3.0	1.0	1.0	14.0	2.0	1.0	8.0	0.0	1.0	4.0	3.0	6.0	4.0	5.0	1.0	3.0	0.0	3.0	0.0	0.0	9.0	1.0	0.0	1.0	1.0	3.0	1.0	2.0	6.0	9.0	5.0	1.0	10.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;__;__	6.0	7.0	10.0	6.0	0.0	0.0	3.0	8.0	6.0	7.0	10.0	2.0	3.0	0.0	1.0	3.0	13.0	5.0	4.0	9.0	4.0	0.0	1.0	2.0	0.0	6.0	12.0	5.0	18.0	0.0	8.0	4.0	8.0	9.0	1.0	1.0	17.0	1.0	2.0	1.0	0.0	1.0	0.0	5.0	2.0	10.0	3.0	7.0	0.0	1.0	11.0	3.0	9.0	3.0	5.0	9.0	9.0	4.0	4.0	6.0	2.0	0.0	4.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured Chloroflexi bacterium;D_4__uncultured Chloroflexi bacterium;D_5__uncultured Chloroflexi bacterium	24.0	31.0	12.0	41.0	19.0	41.0	28.0	15.0	10.0	26.0	13.0	21.0	18.0	15.0	22.0	32.0	17.0	96.0	17.0	19.0	18.0	10.0	9.0	34.0	27.0	24.0	12.0	15.0	30.0	62.0	7.0	68.0	25.0	26.0	9.0	23.0	12.0	27.0	18.0	35.0	36.0	9.0	10.0	10.0	15.0	18.0	37.0	11.0	21.0	35.0	15.0	51.0	22.0	54.0	30.0	53.0	55.0	32.0	26.0	10.0	9.0	3.0	33.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured Thermoflavimicrobium sp.;D_4__uncultured Thermoflavimicrobium sp.;D_5__uncultured Thermoflavimicrobium sp.	5.0	5.0	0.0	10.0	1.0	8.0	4.0	4.0	0.0	9.0	3.0	5.0	0.0	5.0	3.0	0.0	1.0	3.0	11.0	2.0	4.0	0.0	10.0	2.0	7.0	0.0	0.0	5.0	0.0	0.0	4.0	4.0	8.0	2.0	3.0	6.0	2.0	2.0	4.0	0.0	23.0	0.0	4.0	2.0	0.0	11.0	0.0	0.0	15.0	0.0	0.0	1.0	4.0	2.0	11.0	3.0	13.0	0.0	0.0	1.0	0.0	6.0	1.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured Thermomicrobia bacterium;D_4__uncultured Thermomicrobia bacterium;D_5__uncultured Thermomicrobia bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	130.0	11.0	57.0	46.0	0.0	101.0	9.0	50.0	44.0	44.0	58.0	257.0	0.0	20.0	40.0	23.0	122.0	42.0	85.0	37.0	41.0	0.0	128.0	8.0	68.0	4.0	29.0	116.0	34.0	0.0	143.0	56.0	74.0	13.0	44.0	60.0	32.0	23.0	16.0	0.0	20.0	0.0	36.0	19.0	0.0	90.0	1.0	133.0	194.0	19.0	0.0	24.0	78.0	20.0	137.0	30.0	77.0	52.0	29.0	11.0	0.0	99.0	25.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured forest soil bacterium;D_4__uncultured forest soil bacterium;D_5__uncultured forest soil bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	15.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	6.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured soil bacterium;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium	0.0	5.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;__;__;__	193.0	40.0	76.0	71.0	15.0	170.0	14.0	58.0	74.0	98.0	73.0	97.0	9.0	13.0	123.0	73.0	125.0	57.0	150.0	51.0	65.0	0.0	61.0	30.0	166.0	33.0	84.0	86.0	74.0	28.0	20.0	229.0	140.0	30.0	62.0	72.0	68.0	50.0	56.0	4.0	65.0	0.0	98.0	80.0	4.0	88.0	17.0	114.0	92.0	38.0	7.0	55.0	160.0	25.0	130.0	28.0	113.0	81.0	89.0	26.0	9.0	65.0	112.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured	2.0	1.0	4.0	4.0	0.0	2.0	0.0	12.0	2.0	3.0	2.0	6.0	0.0	0.0	0.0	4.0	8.0	0.0	4.0	1.0	3.0	0.0	6.0	0.0	0.0	0.0	4.0	10.0	1.0	0.0	6.0	3.0	3.0	0.0	3.0	3.0	2.0	2.0	7.0	0.0	0.0	0.0	5.0	2.0	0.0	5.0	0.0	12.0	8.0	0.0	0.0	0.0	8.0	6.0	11.0	2.0	0.0	7.0	5.0	0.0	0.0	3.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__uncultured Gemmatimonadetes bacterium;D_5__uncultured Gemmatimonadetes bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__uncultured Bellilinea sp.;D_4__uncultured Bellilinea sp.;D_5__uncultured Bellilinea sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__bacterium Ellin6537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__uncultured Sphaerobacter sp.	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__metagenome;D_5__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__uncultured bacterium;D_5__uncultured bacterium	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;D_3__uncultured Armatimonadetes bacterium;D_4__uncultured Armatimonadetes bacterium;D_5__uncultured Armatimonadetes bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;D_3__uncultured Caldilinea sp.;D_4__uncultured Caldilinea sp.;D_5__uncultured Caldilinea sp.	7.0	1.0	0.0	8.0	0.0	0.0	2.0	3.0	0.0	1.0	9.0	2.0	0.0	0.0	2.0	6.0	8.0	8.0	4.0	1.0	0.0	0.0	3.0	0.0	2.0	0.0	7.0	3.0	5.0	0.0	5.0	10.0	2.0	5.0	1.0	5.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	1.0	2.0	1.0	0.0	6.0	5.0	0.0	1.0	2.0	6.0	1.0	6.0	0.0	3.0	8.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;__;__;__	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;__;__;__	4.0	6.0	6.0	4.0	2.0	1.0	0.0	1.0	2.0	0.0	7.0	2.0	0.0	0.0	4.0	11.0	4.0	1.0	2.0	0.0	5.0	0.0	2.0	0.0	3.0	0.0	10.0	0.0	4.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	3.0	6.0	2.0	0.0	0.0	1.0	5.0	4.0	0.0	7.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	7.0
